ACC,BalancedACC,drift-id,gm-id
0.07389937106918239,0.6785714285714286,0,"[[0, 1]]"
0.9371069182389937,0.9933110367892977,0,"[[0, 1]]"
0.8459119496855346,0.7581699346405228,1,"[[0, 1]]"
0.7908805031446541,0.9346153846153846,1,"[[1, 1]]"
0.8726415094339622,0.9964028776978417,1,"[[2, 1]]"
0.9261006289308176,0.976510067114094,1,"[[2, 1]]"
0.9150943396226415,0.9931506849315068,1,"[[3, 1]]"
0.9261006289308176,0.9765100671140939,1,"[[4, 1]]"
0.8301886792452831,0.7898305084745763,0,"[[5, 1]]"
0.8584905660377359,0.9711191335740073,0,"[[12, 1]]"
0.9339622641509434,0.9866220735785953,0,"[[13, 1]]"
