ACC,BalancedACC,drift-id,gm-id
0.06289308176100629,0.5384615384615384,0,[0]
0.8616352201257862,0.9571428571428572,0,[0]
0.8144654088050315,0.744107744107744,1,[0]
0.8286163522012578,0.9812030075187971,1,[6]
0.8757861635220126,0.9822064056939502,1,[8]
0.8663522012578616,0.9265734265734266,1,[9]
0.9040880503144654,0.9425675675675675,1,[9]
0.9135220125786163,0.9965635738831615,1,[9]
0.9418238993710691,0.9966666666666667,1,[9]
0.9261006289308176,0.9898648648648649,1,[9]
0.9591194968553459,0.9741100323624595,1,[9]
