ACC,BalancedACC,drift-id,gm-id
0.26371826371826373,0.4422468048959419,0,0
0.8443898443898444,0.8752900510489846,0,0
0.8411138411138411,0.8621377425853162,0,0
0.8591318591318591,0.8900317995976377,0,0
0.8271908271908271,0.8436658037931217,2,0
0.7862407862407862,0.787682491513719,1,0
0.76003276003276,0.7494651276429958,1,0
0.7624897624897625,0.7438173747622067,0,0
0.8402948402948403,0.8698351523787933,0,0
0.8198198198198198,0.8254720522235822,2,0
