ACC,BalancedACC,SP,EO,EQO,drift-id,gm-id
0.4835164835164835,0.9170462718772477,0.0,0.0,0.0,0,[0]
0.8241758241758241,0.9767441860465115,0.9630642954856361,0.9339622641509435,0.8061284188971772,0,[0]
0.8516483516483516,0.9337944664031621,0.9612518628912069,0.9846153846153847,0.842957042957043,0,[0]
0.8461538461538461,0.8257645968489341,0.7827560240963854,0.7679999999999999,0.6982857142857142,1,[0]
0.8076923076923077,0.779144385026738,0.7477272727272728,0.6939443535188217,0.5099433519257079,1,[0]
0.7032967032967034,0.8187211601845747,0.8981288981288982,0.7446808510638299,0.7968687274187074,1,[3]
0.7472527472527473,0.8368421052631577,0.9509569377990431,0.815251572327044,0.7753025538402897,1,[4]
0.7142857142857143,0.8065843621399176,0.9030612244897959,0.872093023255814,0.7323428079242033,1,[4]
0.6703296703296703,0.8567792295944341,0.9731240981240982,0.8470279720279719,0.800250097125097,1,[6]
0.8021978021978022,0.8070652173913044,0.8967391304347827,0.8375350140056022,0.6384644766997707,0,[0]
0.8516483516483516,0.9074251333242171,0.7562025316455696,0.9555555555555555,0.6268461007591442,0,[3]
