ACC,Loss,LossPrivileged,LossUnprivileged,AEQ,OEQ,OPP,MEQ,MPP,F1Score,F1 Score Equality,drift-id,gm-id,gm-name
0.8277202072538861,0.38064644,0.39059964,0.29208794,0.9284550808169403,0.7014009368494101,0.8240353618013192,0.4829545454545454,0.676923076923077,0.5777777777777778,0.6818181818181819,0,0,0
0.8147668393782384,0.43524885,0.37549415,1.0252216,0.8526113503125835,0.7178395570081753,0.7668249850123003,0.48403976975405544,0.6538461538461539,0.573134328358209,0.5388160226869905,2,0,0
0.8134715025906736,0.41900134,0.37637722,0.86750877,0.9102411816350773,0.7793201905417815,0.8593666163648558,0.5959595959595959,0.84375,0.5471698113207548,0.7381864623243933,2,0,0
0.8251295336787565,0.41432905,0.34629706,1.2364786,0.788135593220339,0.6940191736308241,0.8035341276846131,0.40600176522506615,0.7757575757575758,0.6153846153846154,0.5194174757281553,4,0,0
0.8354922279792746,0.3600807,0.3373616,0.59528977,0.984320383501448,0.736639730267761,0.940917093008002,0.5153558052434457,0.9194214876033057,0.5942492012779552,0.6584269662921348,4,0,0
0.8406735751295337,0.34702027,0.32795516,0.50744647,0.9526000920386563,0.8306716210635905,0.8866331297161336,0.7028619528619529,0.8608695652173912,0.6392961876832844,0.8557800224466892,2,0,0
0.8354922279792746,0.37531248,0.35667375,0.60476154,0.8793103448275863,0.6215817478357745,0.7619635721027371,0.24781144781144784,0.6363636363636364,0.6139817629179332,0.329611908559277,2,2,0-1
0.8173575129533679,0.37207797,0.36353695,0.4698869,0.9641392306839596,0.8803425316251264,0.9677973128212938,0.7763480392156863,0.9489553656220323,0.5936599423631125,0.8641975308641977,2,2,0-1
0.8549222797927462,0.33339947,0.31662133,0.4870521,0.9494807252244323,0.800636288998358,0.8764593486297341,0.6035714285714286,0.7942857142857143,0.6646706586826348,0.6769230769230771,2,2,0-1
