ACC,BalancedACC,SP,EO,EQO,drift-id,gm-id
0.46153846153846156,0.5555555555555556,0.0,0.0,0.0,0,0
0.7802197802197802,0.918918918918919,0.9454545454545454,0.9798177083333334,0.8806065285852713,0,0
0.8791208791208791,0.9512195121951219,0.6792452830188679,0.8976190476190476,0.9363095238095238,0,0
0.8406593406593407,0.9615384615384615,0.8775510204081632,0.9307692307692308,0.9632569558101474,0,0
0.7912087912087912,0.92,0.8148148148148148,0.9489795918367347,0.7908669671342483,0,0
0.8406593406593407,0.9870129870129871,0.84,0.995121951219512,0.9198582729070532,0,0
0.7637362637362637,0.759493670886076,0.7906976744186047,0.6380090497737557,0.5787447846271376,1,0
0.8076923076923077,0.8846153846153847,0.9743589743589745,0.8658892128279884,0.6612054759792116,1,0
0.8351648351648352,0.9487179487179488,0.7222222222222221,0.8084239130434783,0.6367700960566228,1,0
0.8736263736263736,0.9390243902439023,0.7272727272727273,0.9722222222222223,0.9200542005420055,0,0
0.8406593406593407,0.9870129870129871,0.7115384615384616,0.9456521739130435,0.9213109354413702,0,0
