ACC,BalancedACC,drift-id,gm-id
0.07075471698113207,0.0975609756097561,0,"[[0, 1]]"
0.7924528301886793,0.9310344827586208,0,"[[0, 1]]"
0.7578616352201258,0.7527272727272727,1,"[[0, 1]]"
0.7735849056603774,0.8088235294117646,1,"[[0, 1]]"
0.7971698113207547,0.8917910447761195,1,"[[0, 1]]"
0.8380503144654088,0.896797153024911,1,"[[0, 1]]"
0.8411949685534591,0.9454545454545454,1,"[[0, 1]]"
0.8726415094339622,0.9821428571428571,1,"[[0, 1]]"
0.7688679245283019,0.811111111111111,0,"[[0, 1]]"
0.7908805031446541,0.8093525179856115,0,"[[0, 1]]"
0.789308176100629,0.9382239382239382,0,"[[3, 1]]"
