ACC,Loss,LossPrivileged,LossUnprivileged,BalancedACC,drift-id,gm-id
0.5553333333333333,1.2630442,1.2695311,1.2608819,0.9769246071215436,0,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f6290376fe0>
0.5925,1.4863985,1.0297866,1.6386024,0.8814283273534939,2,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f62701d9bd0>
0.6609166666666667,1.3891107,1.3229595,1.4111612,0.9845463609172483,2,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f62703c4100>
0.7015,1.4474584,1.3859551,1.4679594,0.9890040841972981,2,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f62081c7d60>
0.6400833333333333,3.2325218,1.175539,3.9181824,0.7960594030289663,1,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f603d534730>
0.5701666666666667,1.5767246,1.6721611,1.5449125,0.9104591350733474,1,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f603d2455d0>
0.6260833333333333,2.171974,2.402995,2.0949671,0.8893874029335634,1,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f5d51f9f820>
0.6583333333333333,1.9474235,2.3569841,1.8109031,0.8656010438753875,1,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f6270279150>
0.6604166666666667,2.5206988,3.0900443,2.3309174,0.8408723747980613,1,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f62703c5660>
0.4628333333333333,3.3282998,2.1071637,3.7353451,0.9741054613935971,0,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f61def95420>
