ACC,BalancedACC,SP,EO,EQO,drift-id,gm-id
0.4945054945054945,0.8962264150943396,0.0,0.0,0.0,0,0
0.7967032967032966,0.9845201238390092,0.98376480912681,0.9918831168831169,0.9399415584415585,0,0
0.7967032967032966,0.9964922983071525,0.6942995864053229,0.9790123456790124,0.847996738877242,0,0
0.8626373626373627,0.9211612548156302,0.9636544685088374,0.9847480106100797,0.672766162167785,0,0
0.8626373626373627,0.8589115646258503,0.9035555555555558,0.8834224598930481,0.6552528966131907,0,0
0.8406593406593407,0.9544848035581912,0.9445422535211266,0.9867109634551495,0.7627790406248178,0,0
0.7912087912087912,0.8426966292134832,0.7636363636363638,0.697314049586777,0.7350206611570249,1,0
0.7912087912087912,0.8368421052631579,0.9636363636363636,0.7689393939393939,0.748992114123693,1,0
0.8186813186813187,0.9242424242424242,0.9038461538461539,0.9715909090909092,0.6666465183752418,1,0
0.8516483516483516,0.9848484848484849,0.5778120184899845,0.9007407407407407,0.9234472934472935,0,0
0.8846153846153846,0.9959231217239372,0.5898692810457518,0.8721739130434782,0.7416425120772947,0,0
