ACC,BalancedACC,SP,EO,EQO,drift-id,gm-id
0.5,0.6427685950413223,0.0,0.0,0.0,0,[0]
0.8076923076923077,0.9918032786885246,0.8289699045754831,0.9748427672955974,0.9430198392462543,0,[0]
0.8241758241758241,0.9918032786885246,0.7651053864168619,0.9715909090909092,0.9107038794538795,0,[0]
0.8791208791208791,0.9895928986838077,0.9334619093539054,0.9655172413793105,0.6858836206896552,0,[0]
0.8241758241758241,0.9623437753611428,0.6818647540983607,0.9504716981132076,0.9413375439718581,0,[0]
0.8571428571428571,0.8816029143897995,0.6612021857923498,0.8060731538992408,0.6009532436162871,0,[0]
0.7637362637362637,0.8298762127801941,0.7401517005138243,0.6548856548856549,0.6663317163317163,1,[0]
0.8351648351648352,0.972356155576985,0.9422131147540983,0.9332579185520362,0.9022350198820788,1,[3]
0.8351648351648352,0.972356155576985,0.9662534435261708,0.9889233495790873,0.8862984094834212,1,[3]
0.8461538461538461,0.8189201383666718,0.8638286620835538,0.8311688311688312,0.6242282307856079,0,[3]
0.8241758241758241,0.9623437753611428,0.7934426229508196,0.9191489361702129,0.9567759606224199,0,[3]
