ACC,Loss,LossPrivileged,LossUnprivileged,AEQ,OEQ,OPP,drift-id,gm-id,gm-name
0.8366666666666667,0.89350283,0.7862632,1.858659,0.7792207792207793,0.7969445554961613,0.7901375643617081,0,0,0
0.8588888888888889,1.1532965,0.72569233,5.001733,0.6357340720221606,0.6459475283970929,0.683878766388638,1,0,0
0.7983333333333333,1.1849296,0.9930777,2.911597,0.6442953020134229,0.6337357540578452,0.700600385484391,1,1,1
0.8366666666666667,1.1544455,0.9415844,3.0701966,0.7091690544412608,0.7339538192649321,0.7160881700212338,1,1,1
0.84,1.0850059,0.8209822,3.4612184,0.7061340941512125,0.640758130860376,0.6801756262324169,2,1,1
0.8105555555555556,1.1165159,0.9399837,2.7053049,0.7122781065088757,0.6925996803689796,0.7201684603870462,2,2,2
0.8238888888888889,1.2964369,1.1405524,2.6993976,0.721048798252003,0.6577423456213152,0.651573398203937,2,2,2
0.8355555555555556,1.2956064,0.9341038,4.5491304,0.6410256410256411,0.6294715312492059,0.6178683970577236,1,2,2
0.8438888888888889,1.0968746,0.8596474,3.23192,0.6820113314447592,0.6784760935962916,0.6625059828614759,1,1,1
