ACC,BalancedACC,drift-id,gm-id
0.054945054945054944,0.5426136363636364,0,[0]
0.8571428571428571,0.8629518072289156,0,[0]
0.880690737833595,0.7059194711538461,0,[0]
0.7629513343799058,0.6734651548672567,0,[7]
0.9387755102040817,0.9616319444444444,0,[0]
0.9513343799058085,0.7701612903225806,2,[0]
0.8618524332810047,0.8187748508946323,2,[11]
0.8773584905660378,0.8796751968503936,2,[9]
0.8977987421383647,0.7278645833333333,0,[11]
0.6886792452830188,0.9980964467005076,0,[23]
0.8757861635220126,0.8428290766208251,0,[23]
