ACC,Loss,LossPrivileged,LossUnprivileged,AEQ,OEQ,OPP,drift-id,gm-id,gm-name
0.816,0.8216809,0.40275168,2.4973972,0.4835164835164835,0.5159540367429362,0.9241330222168846,0,0,0
0.7733333333333333,1.5988222,0.6559496,5.3703127,0.5136186770428015,0.48590492668574486,0.46970402956876584,1,0,0
0.808,1.3053559,0.40572473,4.9038815,0.3440860215053763,0.3125907392065297,0.4044336979539427,1,0,0
0.8266666666666667,0.955394,0.3806495,3.2543721,0.47653429602888087,0.5036082774546695,0.47837800953439635,1,0,0
0.8,1.0892061,0.353678,4.031318,0.34782608695652173,0.3501725085014762,0.4259665650208634,1,0,0
0.8,1.00203,0.30557403,3.787854,0.34782608695652173,0.3610765534237835,0.5555811130280464,1,0,0
0.8346666666666667,0.59336203,0.22697999,2.0588899,0.536231884057971,0.49296995847554076,0.5300802522653254,1,0,0
0.832,0.8249313,0.27300376,3.0326414,0.47311827956989244,0.4768059074597374,0.4962634069887763,1,0,0
0.848,0.55777746,0.17972298,2.0699954,0.49469964664310956,0.44892449330160195,0.4554235732780236,1,0,0
