ACC,Loss,LossPrivileged,LossUnprivileged,BalancedACC,drift-id,gm-id
0.6688333333333333,1.1935831308364868,1.2071653604507446,1.180001139640808,0.9807502467917076,0,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f2d84185dc0>
0.7166666666666667,1.1534134149551392,1.158408284187317,1.148418664932251,0.9907407407407408,0,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f2c4e2e8af0>
0.7185,1.6169993877410889,1.6116355657577515,1.622363567352295,0.9921441774491683,0,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f2ce5da6670>
0.7451666666666666,1.0108144283294678,0.9643850922584534,1.0572439432144165,0.9583880858519491,0,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f2c36f730a0>
0.6988333333333333,1.5859217643737793,0.8962867856025696,2.2755565643310547,0.8143660752920813,2,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f2d70662c40>
0.3893333333333333,3.797591209411621,3.6629862785339355,3.9321959018707275,0.9531772575250836,2,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f2c346d2520>
0.406,3.7237930297851562,3.840555429458618,3.607029914855957,0.9983593109105825,2,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f2c4cdd5b50>
0.10133333333333333,2.302696704864502,2.3027689456939697,2.302626371383667,0.9740259740259741,2,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f2d0c162af0>
0.09933333333333333,2.302600860595703,2.3028860092163086,2.3023126125335693,0.9933110367892977,2,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f2d0c120a90>
0.09416666666666666,2.3029592037200928,2.3029720783233643,2.302943468093872,0.9217687074829932,0,<federated.algorithms.fair_fed_drift.ClientIdentity.ClientIdentity object at 0x7f2af46f5df0>
