ACC,BalancedACC,drift-id,gm-id
0.24549549549549549,0.6206482593037215,0,"[[0, 1]]"
0.786036036036036,0.9281192939744369,0,"[[0, 1]]"
0.8288288288288288,0.9437657552840799,0,"[[0, 1]]"
0.8445945945945946,0.9573643410852715,0,"[[0, 1]]"
0.7747747747747747,0.8979591836734693,0,"[[0, 1]]"
0.5,0.5271688311688312,2,"[[0, 1]]"
0.6486486486486487,0.6097560975609756,2,"[[6, 1]]"
0.6801801801801802,0.6684710267104446,2,"[[4, 1]]"
0.5900900900900901,0.703448275862069,0,"[[9, 1]]"
0.7972972972972973,0.9217623234219106,0,"[[1, 1]]"
0.8558558558558559,0.8968813529996973,0,"[[0, 1]]"
