ACC,Loss,LossPrivileged,LossUnprivileged,AEQ,drift-id,gm-id,gm-name
0.6476190476190476,4.4286814,3.02218,7.9449353,0.49559471365638763,0,0,0
0.6452380952380953,4.716928,3.4125292,7.9779253,0.5245535714285714,0,0,0
0.7095238095238096,4.0590696,2.9955266,6.7179284,0.6434599156118143,0,0,0
0.7142857142857143,3.6264408,2.4132273,6.6594744,0.6380753138075314,0,0,0
0.6833333333333333,4.5061355,2.1115618,10.492572,0.33596837944664026,2,0,0
0.7119047619047619,3.9227667,2.1870754,8.261996,0.49,2,0,0
0.6857142857142857,4.3279095,2.1454062,9.784168,0.3458498023715415,2,0,0
0.7142857142857143,4.1428275,1.9117916,9.720417,0.4069767441860465,2,0,0
0.7595238095238095,3.5613081,1.3511481,9.086709,0.46468401486988853,2,0,0
