ACC,Loss,LossPrivileged,LossUnprivileged,BalancedACC,drift-id,gm-id,gm-name
0.9285714285714286,0.24818085,0.24637689,0.26441652,0.9152542372881355,0,0,0
0.9357142857142857,0.4344456,0.22378889,2.330356,0.7923588039867109,2,0,0
0.9528571428571428,0.14305243,0.09743415,0.5536169,0.8571428571428572,2,0,0
0.9542857142857143,0.23587084,0.15456155,0.96765476,0.8719211822660099,1,0,0
0.9628571428571429,0.16109964,0.07470515,0.9386501,0.8314424635332253,1,0,0
0.9642857142857143,0.15212695,0.07308719,0.8634848,0.8300970873786409,2,0,0
0.97,0.11506043,0.035209615,0.8337175,0.7776,2,0,0
0.95,0.21959136,0.13344732,0.9948879,0.6688206785137318,1,0,0
0.9528571428571428,0.16720228,0.079087034,0.9602395,0.7135922330097088,1,0,0
