ACC,BalancedACC,drift-id,gm-id
0.06761006289308176,0.6899766899766899,0,"[[0, 1]]"
0.9229559748427673,0.9986979166666666,0,"[[0, 1]]"
0.8742138364779874,0.61875,1,"[[0, 1]]"
0.8522012578616353,0.7121513944223108,1,"[[4, 1]]"
0.8459119496855346,0.7372987927565393,1,"[[5, 1]]"
0.9166666666666666,0.8752354048964218,1,"[[4, 1]]"
0.9088050314465409,0.791078154425612,1,"[[3, 1]]"
0.7924528301886793,0.7495967741935484,1,"[[12, 1]]"
0.9261006289308176,0.7038690476190476,0,"[[3, 1]]"
0.9166666666666666,0.8752354048964218,0,"[[0, 1]]"
0.9732704402515723,0.9593023255813953,0,"[[0, 1]]"
