ACC,BalancedACC,drift-id,gm-id
0.06750392464678179,0.3426724137931034,0,[0]
0.8932496075353218,0.9996248482842326,0,[0]
0.8932496075353218,0.9926221577164973,0,[0]
0.9324960753532182,0.989724658715635,0,[0]
0.9403453689167975,0.9935423197492164,0,[0]
0.8163265306122449,0.8532084424449965,2,[0]
0.9058084772370487,0.9934158431951059,2,[0]
0.9387755102040817,0.9770599348128465,2,[0]
0.8963893249607535,0.9795585161964472,2,[12]
0.8869701726844584,0.9648301013277428,2,[12]
0.9183673469387755,0.9727463312368974,2,[0]
