ACC,Loss,LossPrivileged,LossUnprivileged,BalancedACC,drift-id,gm-id,gm-name
0.8228571428571428,0.44134817,0.42148244,0.8187975,0.8620689655172413,0,0,0
0.8742857142857143,0.41224203,0.32511228,2.0677066,0.6418918918918918,2,0,0
0.7528571428571429,0.87537074,0.8278591,1.7780915,0.6719056974459725,2,3,3
0.8471428571428572,0.62585735,0.47992173,3.3986344,0.6975524475524475,0,2,2
0.8857142857142857,0.4411938,0.41294298,0.97795933,0.7651006711409396,0,0,0
0.9128571428571428,0.42956045,0.3997242,0.99645025,0.8058727569331158,0,0,0
0.8714285714285714,0.70677304,0.5037876,4.563496,0.6440677966101694,2,0,0
0.9071428571428571,0.48044622,0.48687226,0.35835075,0.9601275917065392,2,2,2
0.8628571428571429,0.60124344,0.58354086,0.93759364,0.8890814558058926,2,2,2
