ACC,Loss,LossPrivileged,LossUnprivileged,AEQ,OEQ,OPP,MEQ,MPP,drift-id,gm-id,gm-name
0.8393316195372751,0.3462627,0.36615166,0.19031523,0.8880876634853306,0.8612456890651454,0.8989782180009611,0.7630057803468209,0.8963170917396271,0,0,0
0.8341902313624678,0.3286452,0.33428088,0.27733883,0.995981795981796,0.7622980896490815,0.8596349450682119,0.5756358768406961,0.7545454545454545,0,0,0
0.8663239074550129,0.31957445,0.3141935,0.37233818,0.9394797836724181,0.8845643780426389,0.8897778899545684,0.8173913043478261,0.8214285714285714,1,0,0
0.8174807197943444,0.36986497,0.3392316,0.6846341,0.9149295215405995,0.8809185606060606,0.909869064155991,0.7878787878787878,0.9015151515151514,1,0,0
0.8097686375321337,0.37895787,0.37463593,0.42408407,0.978860294117647,0.9494073121298618,0.8530818120959869,0.9256198347107438,0.7262032085561497,1,12,12
0.8534704370179949,0.3239193,0.32872692,0.27748993,0.9707446808510638,0.821981984451083,0.918409222025826,0.6647116324535679,0.8673835125448028,0,0,0
0.8483290488431876,0.29654902,0.30558848,0.22085728,0.9752997601918466,0.9265487553808722,0.9749149367695018,0.8794871794871795,0.9605911330049263,0,0,0
0.8457583547557841,0.3240646,0.31888887,0.38280433,0.9942279942279942,0.9967877844920066,0.9926664631369789,0.9946916404125846,0.9885204081632654,1,0,0
0.7622107969151671,0.44304568,0.43744645,0.5065933,0.9319603753910324,0.9085965379759288,0.9144957208015169,0.8533134772896501,0.8870886075949366,1,19,19
