ACC,Loss,LossPrivileged,LossUnprivileged,AEQ,OEQ,OPP,drift-id,gm-id,gm-name
0.8213333333333334,0.6789038,0.34168777,2.027768,0.5799256505576209,0.5597163564721345,0.7957784207578869,0,0,0
0.824,0.9315016,0.4148733,2.9980152,0.5109489051094891,0.5471533879807137,0.808953051677291,0,0,0
0.7653333333333333,1.512972,0.9023748,3.9553604,0.5019607843137255,0.4651493290942883,0.7224651822747619,0,0,0
0.84,1.0850406,0.5852854,3.0840604,0.6666666666666666,0.6718631898081409,0.9742464770078774,0,0,0
0.7973333333333333,2.113672,0.6642215,7.9114757,0.36496350364963503,0.3261170536496278,0.49193269753698254,2,0,0
0.6533333333333333,3.0613124,2.0231433,7.213988,0.4144144144144144,0.42209469481099654,0.8388100019830137,2,9,9
0.7706666666666667,1.5668263,0.9015268,4.228025,0.4806201550387597,0.4706471911460154,0.8303800574673964,2,13,13
0.832,1.2351182,0.44516423,4.394934,0.4892086330935252,0.5010526168354167,0.9907190145708088,2,13,13
0.8266666666666667,1.2647865,0.4668985,4.456339,0.460431654676259,0.4655729719099663,0.7515158356074145,2,13,13
