ACC,BalancedACC,drift-id,gm-id
0.1554160125588697,0.09135841836734694,0,[0]
0.7237048665620094,0.9391316736118532,0,[0]
0.8351648351648352,0.8676224226804123,0,[0]
0.8681318681318682,0.8704427083333333,0,[0]
0.8414442700156985,0.8006859756097561,0,[0]
0.8524332810047096,0.750561377245509,2,[0]
0.7990580847723705,0.68142177589852,2,[10]
0.8144654088050315,0.9127659574468086,2,[12]
0.8081761006289309,0.8159501061571125,0,[10]
0.8537735849056604,0.768625,0,[10]
0.7924528301886793,0.708110278372591,0,[14]
