ACC,BalancedACC,drift-id,gm-id
0.48633879781420764,0.547267449198536,0,"[[0, 1]]"
0.8451730418943534,0.9442918192918192,0,"[[0, 1]]"
0.692167577413479,0.9179923405508912,1,"[[0, 1]]"
0.6903460837887068,0.9549282008871515,1,"[[0, 1]]"
0.7504553734061931,0.9747068090320322,1,"[[0, 1]]"
0.6903460837887068,0.8557334858450101,1,"[[0, 1]]"
0.7085610200364298,0.9008367455937332,1,"[[0, 1]]"
0.697632058287796,0.9993913341195267,1,"[[0, 1]]"
0.8178506375227687,0.9541143255931989,0,"[[0, 1]]"
0.843351548269581,0.8819020241945144,0,"[[0, 1]]"
0.8123861566484517,0.9377761588774686,0,"[[0, 1]]"
