ACC,BalancedACC,drift-id,gm-id
0.06132075471698113,0.7608391608391608,0,[0]
0.8773584905660378,0.9463079293587767,0,[0]
0.9213836477987422,0.7077578268876612,1,[0]
0.8726415094339622,0.7317251461988304,1,[6]
0.8773584905660378,0.8796751968503936,1,[7]
0.9292452830188679,0.8260166358595193,1,[7]
0.9323899371069182,0.9320297951582868,1,[7]
0.9276729559748428,0.9557926829268293,1,[7]
0.9575471698113207,0.8519559352517986,1,[7]
0.9433962264150944,0.9746996303142329,1,[7]
0.9229559748427673,0.9827505827505827,1,[7]
