ACC,BalancedACC,SP,EO,EQO,drift-id,gm-id
0.510989010989011,0.823529411764706,0.0,0.0,0.0,0,0
0.7967032967032966,0.9333333333333333,0.8541666666666667,0.9001349527665318,0.8917341430499326,0,0
0.8516483516483516,0.9871794871794872,0.84,0.9963369963369964,0.9116300366300367,0,0
0.8846153846153846,0.9876543209876544,0.8333333333333334,0.9536290322580645,0.8514915187130115,0,0
0.8736263736263736,0.9629629629629629,0.702127659574468,0.9015151515151515,0.8632575757575758,0,0
0.8846153846153846,0.9634146341463414,0.8461538461538463,0.9894291754756871,0.7746625044045102,0,0
0.8296703296703297,0.819277108433735,0.7142857142857143,0.6440071556350626,0.6168753726893262,1,0
0.8241758241758241,0.8292682926829269,0.6981132075471698,0.7233333333333334,0.6688095238095239,1,0
0.8076923076923077,0.7499999999999999,0.8936170212765957,0.6944444444444444,0.46917344173441733,1,0
0.8461538461538461,0.9012345679012348,0.9555555555555555,0.9784946236559141,0.663160355306218,0,0
0.8351648351648352,1.0,0.7391304347826088,0.961789375582479,0.9110022146729599,0,0
