ACC,Loss,LossPrivileged,LossUnprivileged,BalancedACC,drift-id,gm-id
0.6568333333333334,1.2307855,1.2574528,1.2041181,0.9804020100502512,0,0
0.7151666666666666,1.16696,1.151264,1.1826559,0.9838187702265373,0,0
0.736,1.0925311,1.0336196,1.1514425,0.9548472775564408,0,0
0.752,0.9857701,0.9558408,1.0156995,0.9473457056538628,0,0
0.7003333333333334,1.6262184,0.89021295,2.3622239,0.8026598026598026,2,0
0.7343333333333333,1.1039785,0.88580954,1.3221475,0.8732993197278911,2,0
0.7573333333333333,0.9569414,0.77742434,1.1364585,0.8893970893970894,2,0
0.7573333333333333,0.9540073,0.767604,1.1404107,0.8815734989648033,2,0
0.7641666666666667,1.0629848,0.7173234,1.4086461,0.8540234532955924,2,0
0.8218333333333333,0.69296396,0.6743478,0.7115799,0.9883064516129032,0,0
