ACC,BalancedACC,drift-id,gm-id
0.04866562009419152,0.9404481132075473,0,0
0.8618524332810047,0.9234119782214156,0,0
0.8712715855572999,0.8841274917386206,0,0
0.9356357927786499,0.9704581784965435,0,0
0.9246467817896389,0.9997441637352095,0,0
0.880690737833595,0.8240116801437556,2,0
0.8634222919937206,0.9968652037617554,2,8-9
0.89937106918239,0.9324324324324326,2,8-9
0.8459119496855346,0.7639344262295081,0,0
0.8757861635220126,0.9140893470790378,0,10
0.8962264150943396,0.9256756756756757,0,13-8-9-10-11-12
