ACC,Loss,LossPrivileged,LossUnprivileged,BalancedACC,drift-id,gm-id
<<<<<<< HEAD
0.6685,1.2256764,1.2109189,1.2699494,0.9765366820885658,0,0
0.7015,1.554095,1.001298,3.2124865,0.8067530901416943,1,0
0.5915,1.6612871,1.548793,1.9987688,0.8339935181850918,1,1
0.6426666666666667,1.5743896,1.4660519,1.899403,0.8637274549098196,1,1
0.6555,1.7297754,1.5751185,2.1937459,0.823395981853532,1,1
0.672,1.8414307,1.745306,2.129805,0.8682443236328751,1,1
0.6898333333333333,1.4702826,1.3661438,1.7826984,0.8839537065999374,1,1
0.698,1.4600068,1.4094757,1.6116008,0.8921933085501859,1,1
0.6103333333333333,2.1261477,2.1503375,2.0535793,0.9632034632034633,1,1
0.5623333333333334,2.3367379,1.9156281,3.6000683,0.7475009255831173,0,1
=======
0.669,1.2278151512145996,1.2162611484527588,1.2624770402908325,0.9887379927128188,0,0
0.7035,1.579948902130127,1.0340019464492798,3.217790126800537,0.8027027027027027,1,0
0.5855,1.6613978147506714,1.5312578678131104,2.05181884765625,0.8157132512671977,1,1
0.6465,1.6262859106063843,1.4904897212982178,2.033674716949463,0.8317418505103721,1,1
0.6583333333333333,1.5729823112487793,1.412787675857544,2.0535659790039062,0.815196394075982,1,1
0.6805,1.773862361907959,1.6030526161193848,2.2862911224365234,0.8075847062480572,1,1
0.6913333333333334,1.4003815650939941,1.2611948251724243,1.8179411888122559,0.8645962732919256,1,1
0.7083333333333334,1.726045846939087,1.579837441444397,2.1646714210510254,0.888380603842635,1,1
0.6281666666666667,1.857226848602295,1.7418969869613647,2.203216075897217,0.8212233862791484,1,1
0.5733333333333334,2.357501983642578,1.9300625324249268,3.639819622039795,0.6949516648764769,0,1
>>>>>>> adbab476534022987439ad53331fa41d4047d21e
