ACC,BalancedACC,drift-id,gm-id
0.04866562009419152,0.9404481132075473,0,[0]
0.8618524332810047,0.9234119782214156,0,[0]
0.8712715855572999,0.8841274917386206,0,[0]
0.9340659340659341,0.967157300338392,0,[0]
0.9246467817896389,0.9867618402101161,0,[0]
0.880690737833595,0.8180985528485072,2,[0]
0.9372056514913658,0.9798929568078637,2,[0]
0.8867924528301887,0.9859154929577465,2,[6]
0.8380503144654088,0.7475409836065573,0,[0]
0.7531446540880503,0.7940074906367041,0,[8]
0.7185534591194969,0.6925925925925926,0,[9]
