ACC,BalancedACC,drift-id,gm-id
0.08962264150943396,0.13999999999999999,0,"[[0, 1]]"
0.8113207547169812,0.9770114942528736,0,"[[0, 1]]"
0.7594339622641509,0.8157894736842104,1,"[[0, 1]]"
0.8018867924528302,0.8149466192170818,1,"[[0, 1]]"
0.8270440251572327,0.9267399267399268,1,"[[3, 1]]"
0.8632075471698113,0.9819494584837546,1,"[[3, 1]]"
0.85062893081761,0.9889705882352942,1,"[[3, 1]]"
0.8647798742138365,0.9927536231884057,1,"[[3, 1]]"
0.7562893081761006,0.8150943396226414,0,"[[3, 1]]"
0.7845911949685535,0.8278388278388278,0,"[[3, 1]]"
0.8584905660377359,0.9927007299270073,0,"[[0, 1]]"
