ACC,Loss,LossPrivileged,LossUnprivileged,BalancedACC,drift-id,gm-id,gm-name
0.9442857142857143,0.18227735,0.17053002,0.2880035,0.964824120603015,0,0,0
0.9285714285714286,0.3133184,0.13035408,1.9599972,0.8319327731092437,1,0,0
0.87,0.5442437,0.4746825,1.1702938,0.6666666666666666,1,2,2
0.9014285714285715,0.4330144,0.39162883,0.80548465,0.8082901554404146,1,5,1-4
0.9342857142857143,0.54735607,0.14022559,4.2115307,0.665024630541872,2,6,3-1-4
0.8471428571428572,0.79912543,0.74465495,1.2893595,0.7926605504587155,2,11,11
0.9614285714285714,0.31642345,0.11345894,2.1431043,0.8487804878048781,2,0,0
0.9485714285714286,0.42400286,0.0974412,3.3630576,0.7012987012987013,1,13,10-7-11
0.9771428571428571,0.13905568,0.123274535,0.28108606,0.9611650485436893,1,6,3-1-4
