ACC,Loss,LossPrivileged,LossUnprivileged,AEQ,OEQ,OPP,drift-id,gm-id,gm-name
0.8369704749679076,0.35172617,0.3582331,0.27647695,0.9977470228516252,0.7823743708259593,0.8314986105016821,0,0,0
0.8215661103979461,0.4433017,0.3350487,1.4594358,0.6929753914988814,0.8234388591544972,0.7917568516876157,3,0,0
0.8087291399229781,0.3990827,0.3948781,0.43797508,0.9729729729729728,0.6780944353042735,0.8467545732700519,3,5,5
0.8369704749679076,0.3493005,0.32252732,0.7017328,0.7919586104951959,0.6990752343080207,0.7268565983175604,1,6,4-5
0.8934531450577664,0.26164985,0.2616166,0.26194063,0.9925799999999999,0.9359608325440469,0.9535835961950763,1,0,0
0.8575096277278562,0.36395696,0.3083173,1.0074025,0.7758940533855508,0.7744666153101225,0.763603958303888,3,0,0
0.8510911424903723,0.32695422,0.31700057,0.43448374,0.9772478070175439,0.7642107471649888,0.8417269096087523,3,6,4-5
0.8446726572528883,0.34910676,0.29668742,0.9061598,0.6695440407011791,0.675036356322906,0.6612269947099236,1,6,4-5
0.8806161745827985,0.27304405,0.27520108,0.25279704,0.9842477951153326,0.970799111616557,0.8934208769986652,1,0,0
