ACC,BalancedACC,drift-id,gm-id
0.12401883830455258,0.7346078431372549,0,0
0.8885400313971743,0.9982821447162936,0,0
0.9167974882260597,0.9634384873865289,0,0
0.8901098901098901,0.8989000478240077,0,0
0.8414442700156985,0.942717086834734,0,0
0.7613814756671899,0.7921399594320486,2,0
0.7864992150706437,0.9169507055158513,2,0
0.7990580847723705,0.8531628303495312,2,0
0.8116169544740973,0.8704859335038363,2,0
0.8084772370486656,0.8286702916460702,2,0
0.7974882260596546,0.8804621848739496,2,0
