ACC,BalancedACC,drift-id,gm-id
0.12735849056603774,0.0,0,"[[0, 1]]"
0.7421383647798742,0.9418911007025762,0,"[[0, 1]]"
0.8207547169811321,0.662037037037037,1,"[[0, 1]]"
0.7657232704402516,0.6496420704845814,1,"[[2, 1]]"
0.8128930817610063,0.8520921610169491,1,"[[5, 1]]"
0.8459119496855346,0.8157961460446248,1,"[[5, 1]]"
0.8380503144654088,0.8441991786447639,1,"[[2, 1]]"
0.8584905660377359,0.9208333333333333,1,"[[2, 1]]"
0.8333333333333334,0.7891427104722794,0,"[[2, 1]]"
0.8553459119496856,0.6902227722772277,0,"[[0, 1]]"
0.8632075471698113,0.8955410821643286,0,"[[5, 1]]"
