ACC,BalancedACC,SP,EO,EQO,drift-id,gm-id
0.5769230769230769,0.8788244766505636,0.0,0.0,0.0,0,[0]
0.8131868131868132,0.9996935805117205,0.9770603228547153,0.9704347826086958,0.9360370634354953,0,[0]
0.8461538461538461,0.8532289628180039,0.9418335089567967,0.995879120879121,0.7571307369101488,0,[0]
0.8956043956043956,0.9734100877192982,0.7969924812030075,0.9098039215686275,0.8207556193208991,0,[0]
0.8681318681318682,0.9214092140921408,0.8213041314086611,0.921985815602837,0.616548463356974,0,[0]
0.8681318681318682,0.8655737704918033,0.9895928986838077,0.8506666666666667,0.572952380952381,0,[0]
0.6483516483516484,0.8276247207743856,0.920878210439105,0.7639311043566364,0.8105369807497467,1,[5]
0.5604395604395604,0.8735353535353536,0.8211293260473588,0.7507507507507508,0.837180930930931,1,[6]
0.7417582417582418,0.8738110336081166,0.8575656677765446,0.9405684754521964,0.7758397932816536,1,[7]
0.7032967032967034,0.8492975734355045,0.986234817813765,0.941326530612245,0.8200421472937002,0,[5]
0.7197802197802198,0.8472617917062362,0.8647949024293111,0.9500000000000001,0.8623517786561266,0,[10]
