ACC,BalancedACC,drift-id,gm-id
0.1554160125588697,0.09135841836734694,0,[0]
0.7237048665620094,0.9391316736118532,0,[0]
0.8351648351648352,0.8676224226804123,0,[0]
0.8665620094191523,0.8917455179282869,0,[0]
0.8540031397174255,0.8269954819277108,0,[0]
0.8508634222919937,0.7520625,2,[0]
0.8744113029827315,0.786895751953125,2,[0]
0.8286163522012578,0.9368448637316561,2,[6]
0.8632075471698113,0.8367778884462151,0,[0]
0.8522012578616353,0.7701653306613226,0,[2]
0.6886792452830188,0.4052804295942721,0,[9]
