ACC,BalancedACC,drift-id,gm-id
0.13166666666666665,0.11538461538461539,0,"[[0, 1]]"
0.955,0.9364161849710982,0,"[[0, 1]]"
0.915,0.823061630218688,1,"[[0, 1]]"
0.9616666666666667,0.8538899430740038,1,"[[0, 1]]"
0.8833333333333333,0.5975855130784709,2,"[[5, 1]]"
0.9733333333333334,0.9169811320754717,2,"[[0, 1]]"
0.9433333333333334,0.7961538461538462,0,"[[3, 1]]"
0.9,0.7005988023952096,0,"[[1, 1]]"
0.8583333333333333,0.5174537987679672,2,"[[8, 1]]"
0.9533333333333334,0.9190751445086704,2,"[[3, 1]]"
