ACC,BalancedACC,drift-id,gm-id
0.12087912087912088,0.11780427631578946,0,[0]
0.7237048665620094,0.9446942446043165,0,[0]
0.8226059654631083,0.8411077766179541,0,[0]
0.8273155416012559,0.9384827044025157,0,[0]
0.8665620094191523,0.9699641774593551,0,[0]
0.8712715855572999,0.7141597762645915,2,[0]
0.7864992150706437,0.713934536637931,2,[9]
0.8728414442700158,0.7694091796875,2,[0]
0.8288854003139717,0.7140529141104295,2,[9]
0.8838304552590267,0.9110812133072407,2,[0]
0.8445839874411303,0.8770408163265305,2,[12]
