ACC,BalancedACC,drift-id,gm-id
0.10675039246467818,0.1151149603051861,0,[0]
0.7802197802197802,0.9460446247464502,0,[0]
0.8273155416012559,0.9842885515675983,0,[0]
0.8555729984301413,0.9715823906228702,0,[0]
0.8367346938775511,0.9625763041065483,0,[0]
0.7660910518053375,0.7834779415140246,2,[0]
0.7880690737833596,0.9116029366047302,2,[3]
0.8710691823899371,1.0,2,[0]
0.7594339622641509,0.8576923076923076,0,[0]
0.8301886792452831,0.8790035587188613,0,[0]
0.8443396226415094,0.9742647058823529,0,[2]
