ACC,BalancedACC,drift-id,gm-id
0.13836477987421383,0.20784883720930233,0,[0]
0.7295597484276729,0.9363095238095238,0,[0]
0.8443396226415094,0.9582474226804124,0,[0]
0.8333333333333334,0.9515918580375783,0,[0]
0.8537735849056604,0.8865131578947368,0,[0]
0.8647798742138365,0.7199165029469548,2,[0]
0.7987421383647799,0.7846627408993576,2,[11]
0.8128930817610063,0.7902631578947369,2,[10]
0.8238993710691824,0.7787863070539418,0,[0]
0.839622641509434,0.782713849287169,0,[10]
0.8160377358490566,0.706081081081081,0,[14]
