ACC,BalancedACC,drift-id,gm-id
0.14779874213836477,0.09610215053763442,0,"[[0, 1]]"
0.7028301886792453,0.8303789731051345,0,"[[0, 1]]"
0.8270440251572327,0.73559670781893,1,"[[0, 1]]"
0.8883647798742138,0.8109314671814671,1,"[[0, 1]]"
0.8411949685534591,0.7614097363083164,1,"[[0, 1]]"
0.8160377358490566,0.7463465553235908,1,"[[1, 1]]"
0.8349056603773585,0.8881987577639752,1,"[[2, 1]]"
0.8349056603773585,0.847680412371134,1,"[[1, 1]]"
0.839622641509434,0.9029639175257732,1,"[[1, 1]]"
0.8301886792452831,0.8326863354037267,1,"[[2, 1]]"
0.8616352201257862,0.9569444444444444,1,"[[1, 1]]"
