ACC,BalancedACC,drift-id,gm-id
0.13364779874213836,0.21536144578313254,0,"[[0, 1]]"
0.7216981132075472,0.9954600484261502,0,"[[0, 1]]"
0.8364779874213837,0.7070233265720082,1,"[[0, 1]]"
0.8679245283018868,0.7550343811394892,1,"[[0, 1]]"
0.8081761006289309,0.7338157894736842,1,"[[1, 1]]"
0.8553459119496856,0.9446138211382115,1,"[[2, 1]]"
0.839622641509434,0.8625513347022588,1,"[[2, 1]]"
0.8663522012578616,0.8334573412698413,1,"[[2, 1]]"
0.8427672955974843,0.7207661290322581,0,"[[1, 1]]"
0.8333333333333334,0.5934356136820925,0,"[[2, 1]]"
0.8726415094339622,0.8461538461538461,0,"[[0, 1]]"
