ACC,BalancedACC,drift-id,gm-id
0.0660377358490566,0.41025641025641024,0,[0]
0.9009433962264151,0.780123339658444,0,[0]
0.8223270440251572,0.7002577319587628,1,[1]
0.9355345911949685,0.837890625,1,[0]
0.89937106918239,0.9126926782273603,1,[7]
0.9323899371069182,0.9136849442379182,1,[7]
0.9088050314465409,0.9588122605363985,1,[7]
0.9449685534591195,0.918348623853211,1,[7]
0.9056603773584906,0.7757075471698114,0,[7]
0.9088050314465409,0.9022619047619048,0,[0]
0.9622641509433962,0.8649193548387096,0,[0]
