ACC,BalancedACC,SP,EO,EQO,drift-id,gm-id
0.510989010989011,0.7377450980392156,0.0,0.0,0.0,0,0
0.8076923076923077,0.9854166666666667,0.75,0.9410714285714284,0.8014180672268907,0,0
0.7417582417582418,0.9938151041666667,0.7280080889787666,0.861111111111111,0.742612293144208,0,0
0.7802197802197802,0.8467465753424658,0.9267222465993856,0.7550223214285714,0.7548696512803235,0,0
0.8571428571428571,0.932421340629275,0.8826392644672796,0.9761273209549072,0.7160636604774536,0,0
0.8516483516483516,0.9435215946843853,0.9302325581395349,0.913968547641073,0.9115297283659911,0,0
0.7472527472527473,0.8300536672629695,0.9854166666666666,0.7922222222222222,0.7161111111111111,1,0
0.7252747252747253,0.8431372549019608,0.7944182389937107,0.7216981132075472,0.8375932426502852,1,0
0.7967032967032966,0.9588550983899822,0.9932065217391305,0.847376788553259,0.8165455371337724,1,0
0.7912087912087912,0.8440158820192853,0.9302325581395349,0.9405405405405405,0.6404091591591592,0,0
0.8736263736263736,0.9718194254445965,0.9085992428339642,0.989655172413793,0.6796101949025486,0,0
