ACC,BalancedACC,drift-id,gm-id
0.12087912087912088,0.11780427631578946,0,[0]
0.7237048665620094,0.9446942446043165,0,[0]
0.8226059654631083,0.8411077766179541,0,[0]
0.8273155416012559,0.9384827044025157,0,[0]
0.8665620094191523,0.9699641774593551,0,[0]
0.8712715855572999,0.7141597762645915,2,[0]
0.8131868131868132,0.7695558176100629,2,[8]
0.8461538461538461,0.7761781754032259,2,[11]
0.8681318681318682,0.850990099009901,2,[0]
0.8226059654631083,0.8821737421383647,2,[8]
0.8759811616954474,0.8812130905511811,2,[0]
