ACC,BalancedACC,drift-id,gm-id
0.5418181818181819,0.6367582636399841,0,"[[0, 1]]"
0.8181818181818182,0.9238527405243283,0,"[[0, 1]]"
0.8181818181818182,0.9342105263157896,0,"[[0, 1]]"
0.8145454545454546,0.8813119755911517,0,"[[0, 1]]"
0.8145454545454546,0.8665092268798159,0,"[[0, 1]]"
0.7727272727272727,0.8192148760330579,2,"[[1, 1]]"
0.730909090909091,0.7999317505971824,2,"[[0, 1]]"
0.76,0.9153084691530846,2,"[[1, 1]]"
0.7709090909090909,0.8767444851758955,2,"[[0, 1]]"
0.8090909090909091,0.909544603867748,2,"[[1, 1]]"
0.7745454545454545,0.8901891061903991,2,"[[0, 1]]"
