ACC,BalancedACC,SP,EO,EQO,drift-id,gm-id
0.46153846153846156,0.5555555555555556,0.0,0.0,0.0,0,0
0.7802197802197802,0.918918918918919,0.9454545454545454,0.9798177083333334,0.8806065285852713,0,0
0.8791208791208791,0.9512195121951219,0.6792452830188679,0.8976190476190476,0.9363095238095238,0,0
0.8406593406593407,0.9615384615384615,0.8775510204081632,0.9307692307692308,0.9632569558101474,0,0
0.8076923076923077,0.96,0.6875,0.8804347826086957,0.7144109396914446,0,0
0.8296703296703297,0.961038961038961,0.8799999999999999,0.995121951219512,0.8353988134475938,0,0
0.7747252747252747,0.7848101265822784,0.8863636363636364,0.8219395866454691,0.4936144214219081,1,0
0.7637362637362637,0.8533333333333335,0.9722222222222223,0.8322704081632653,0.6117873779946761,1,0
0.7692307692307693,0.8918918918918918,0.8593749999999999,0.8456632653061225,0.9189556636608132,1,0
0.8901098901098901,0.975609756097561,0.5849056603773585,0.9420289855072463,0.7110613311611172,0,0
0.8131868131868132,0.9733333333333335,0.6,0.8181818181818181,0.7454545454545454,0,0
