ACC,BalancedACC,drift-id,gm-id
0.12087912087912088,0.11780427631578946,0,"[[0, 1]]"
0.7237048665620094,0.9446942446043165,0,"[[0, 1]]"
0.8273155416012559,0.87666015625,0,"[[0, 1]]"
0.8304552590266876,0.9760220125786163,0,"[[0, 1]]"
0.8665620094191523,0.9699641774593551,0,"[[0, 1]]"
0.8744113029827315,0.7301577669902913,2,"[[0, 1]]"
0.8006279434850864,0.7413415605095541,2,"[[6, 1]]"
0.869701726844584,0.8299741124260355,2,"[[0, 1]]"
0.8602825745682888,0.8399139221556886,2,"[[0, 1]]"
0.8226059654631083,0.9235855263157895,2,"[[7, 1]]"
0.8791208791208791,0.897071463654224,2,"[[0, 1]]"
