ACC,BalancedACC,drift-id,gm-id
0.1554160125588697,0.09135841836734694,0,"[[0, 1]]"
0.7237048665620094,0.9391316736118532,0,"[[0, 1]]"
0.8304552590266876,0.7921489197530864,0,"[[0, 1]]"
0.8634222919937206,0.8756549401197605,0,"[[0, 1]]"
0.8540031397174255,0.8073960420841684,0,"[[0, 1]]"
0.8273155416012559,0.5213667168674698,2,"[[4, 1]]"
0.880690737833595,0.7996966019417476,2,"[[0, 1]]"
0.8852201257861635,0.9676427165354331,2,"[[0, 1]]"
0.8663522012578616,0.7756410256410257,0,"[[0, 1]]"
0.8647798742138365,0.8157242063492063,0,"[[4, 1]]"
0.809748427672956,0.7322741596638656,0,"[[7, 1]]"
