ACC,BalancedACC,drift-id,gm-id
0.13836477987421383,0.20784883720930233,0,"[[0, 1]]"
0.7468553459119497,0.8443260368663594,0,"[[0, 1]]"
0.8474842767295597,0.9746656378600823,0,"[[0, 1]]"
0.8411949685534591,0.9213917525773195,0,"[[0, 1]]"
0.8569182389937107,0.8434989959839357,0,"[[0, 1]]"
0.8584905660377359,0.6875,2,"[[0, 1]]"
0.7814465408805031,0.7822757111597374,2,"[[8, 1]]"
0.8474842767295597,0.7748235887096775,2,"[[0, 1]]"
0.789308176100629,0.6493055555555555,0,"[[8, 1]]"
0.8789308176100629,0.8014132553606238,0,"[[0, 1]]"
0.860062893081761,0.7241847826086957,0,"[[0, 1]]"
