ACC,Loss,LossPrivileged,LossUnprivileged,AEQ,OEQ,OPP,MEQ,MPP,drift-id,gm-id,gm-name
0.95,0.17974804,0.1611843,0.5324591,0.8663522012578617,0.8509498839302511,0.8674635598046496,0.6444444444444445,0.5317460317460317,0,0,0
0.95,0.23926969,0.15460503,1.8478975,0.8040752351097179,0.6360782514743669,0.7275394270292587,0.0,0.0,1,0,0
0.9685714285714285,0.14847295,0.090976685,1.2409017,0.7880184331797235,0.7453817302588155,0.6611639967027327,0.0,0.0,1,0,0
0.9542857142857143,0.25366744,0.17142646,1.8162464,0.7387247278382582,0.7599370657542674,0.6789730015199618,0.0,0.0,1,0,0
0.97,0.129613,0.06385266,1.3790594,0.7565084226646248,0.6948987298987299,0.7065398263249821,0.0,0.0,2,0,0
0.9785714285714285,0.07374964,0.061157938,0.31299198,0.8702290076335878,0.7268769708934041,0.7327013276328728,0.0,0.0,2,0,0
0.9685714285714285,0.10979386,0.10151679,0.26705807,0.9720930232558139,0.8804592209703248,0.8783702742746968,0.5163934426229508,0.5081967213114754,2,0,0
0.9828571428571429,0.08234934,0.0043236795,1.5648366,0.6867469879518072,0.7344871794871795,0.7252173913043478,0.0,0.0,2,0,0
0.9871428571428571,0.06649755,0.035581347,0.6539056,0.8623298033282903,0.8656813717683282,0.8296398046398046,0.0,0.0,2,0,0
