ACC,BalancedACC,drift-id,gm-id
0.06761006289308176,0.7916666666666667,0,"[[0, 1]]"
0.910377358490566,0.996551724137931,0,"[[0, 1]]"
0.7955974842767296,0.775438596491228,1,"[[0, 1]]"
0.8349056603773585,0.9962406015037594,1,"[[3, 1]]"
0.8820754716981132,0.9823321554770318,1,"[[9, 1]]"
0.9198113207547169,0.9965870307167236,1,"[[9, 1]]"
0.9025157232704403,0.9930555555555555,1,"[[9, 1]]"
0.8867924528301887,0.972027972027972,1,"[[9, 1]]"
0.8553459119496856,0.8316498316498316,0,"[[9, 1]]"
0.8238993710691824,0.9848484848484849,0,"[[21, 1]]"
0.9245283018867925,0.9405940594059407,0,"[[25, 1]]"
