ACC,BalancedACC,drift-id,gm-id
0.12872841444270017,0.0,0,[0]
0.7158555729984302,0.9561589805825242,0,[0]
0.8602825745682888,0.8399139221556886,0,[0]
0.8540031397174255,0.9261853448275862,0,[0]
0.8571428571428571,0.8629518072289156,0,[0]
0.8728414442700158,0.7504568713450293,2,[0]
0.8288854003139717,0.7537538501026694,2,[8]
0.8069073783359497,0.8173765923566879,2,[10]
0.8383045525902669,0.9928252860190032,2,[12]
0.8383045525902669,0.9658973029045643,2,[12]
0.82574568288854,0.9197130503144654,2,[12]
