ACC,BalancedACC,drift-id,gm-id
0.0706436420722135,0.07165318957771788,0,"[[0, 1]]"
0.7880690737833596,0.981104489077775,0,"[[0, 1]]"
0.8320251177394035,0.9806861916830939,0,"[[0, 1]]"
0.8351648351648352,0.9956304619225967,0,"[[0, 1]]"
0.8602825745682888,0.9393404004711426,0,"[[0, 1]]"
0.792778649921507,0.8457168434099985,2,"[[0, 1]]"
0.8210361067503925,0.9705329153605016,2,"[[11, 1]]"
0.814756671899529,0.9778410586517983,2,"[[16, 1]]"
0.8461538461538461,0.9701946472019465,2,"[[16, 1]]"
0.8430141287284144,0.9700739512060267,2,"[[0, 1]]"
0.869701726844584,0.927397245311459,2,"[[0, 1]]"
