ACC,Loss,LossPrivileged,LossUnprivileged,AEQ,OEQ,OPP,MEQ,MPP,drift-id,gm-id,gm-name
0.9157142857142857,0.33947438,0.28270724,0.8503786,0.8615384615384616,0.8287779538246699,0.8555571866759542,0.5614035087719298,0.6770833333333333,0,0,0
0.9657142857142857,0.15838271,0.1565185,0.17516065,0.9901477832512315,0.9332860814317732,0.9397219264059054,0.8,0.8218029350104822,0,0,0
0.9357142857142857,0.4543915,0.20873626,2.6652884,0.759933774834437,0.6693688213871917,0.705233494234431,0.0,0.0,3,0,0
0.9371428571428572,0.46938354,0.19954441,2.897936,0.7586776859504132,0.6526286459044137,0.6504662025138697,0.0,0.0,2,8,6-7
0.9328571428571428,0.2579438,0.22526298,0.55207133,0.877310924369748,0.8657463954362576,0.8696370175572724,0.748847926267281,0.6704545454545454,2,9,4-5
0.8957142857142857,0.8281943,0.26310515,5.913996,0.5320945945945946,0.559207171583837,0.5877806109002741,0.0,0.0,3,9,4-5
0.9357142857142857,0.2361224,0.23452124,0.25053284,0.9915254237288136,0.9275550170550882,0.9207009547476508,0.8436911487758946,0.8358662613981763,3,8,6-7
0.8971428571428571,0.847391,0.35197225,5.30616,0.6286201022146508,0.6333936769871589,0.5830072406012325,0.0,0.0,2,8,6-7
0.9914285714285714,0.035380717,0.03489813,0.039724037,0.9936,0.9809969135342269,0.9841305667749005,0.8701298701298701,0.8743169398907105,2,9,4-5
