ACC,BalancedACC,drift-id,gm-id
0.22972972972972974,0.8729874776386404,0,"[[0, 1]]"
0.8018018018018018,0.9187712024123633,0,"[[0, 1]]"
0.759009009009009,0.5249064361393706,1,"[[0, 1]]"
0.8378378378378378,0.7424134781284888,1,"[[3, 1]]"
0.8220720720720721,0.7189947186304863,1,"[[5, 1]]"
0.7972972972972973,0.6066752719896735,1,"[[7, 1]]"
0.8085585585585585,0.5645373134328358,1,"[[16, 1]]"
0.8355855855855856,0.7228762813356339,1,"[[3, 1]]"
0.6936936936936937,0.29898516783762685,0,"[[2, 1]]"
0.7972972972972973,0.9260086555912328,0,"[[11, 1]]"
0.8085585585585585,0.9271592091571279,0,"[[19, 1]]"
