ACC,BalancedACC,drift-id,gm-id
0.13364779874213836,0.21536144578313254,0,[0]
0.7216981132075472,0.9954600484261502,0,[0]
0.8333333333333334,0.7099032586558044,1,[0]
0.7311320754716981,0.6605080831408776,1,[4]
0.8050314465408805,0.7165084388185654,1,[2]
0.8647798742138365,0.7389271653543307,1,[0]
0.8333333333333334,0.9104729729729729,1,[5]
0.8427672955974843,0.8590235173824131,1,[5]
0.8380503144654088,0.7843112244897958,0,[2]
0.8522012578616353,0.6929671968190855,0,[2]
0.8694968553459119,0.8495049504950495,0,[0]
