ACC,BalancedACC,drift-id,gm-id
0.14779874213836477,0.09610215053763442,0,[0]
0.7028301886792453,0.8303789731051345,0,[0]
0.8254716981132075,0.7371134020618556,1,[0]
0.8820754716981132,0.7794331395348837,1,[0]
0.8443396226415094,0.7583333333333333,1,[0]
0.8113207547169812,0.7714473684210527,1,[2]
0.8474842767295597,0.8937499999999999,1,[6]
0.8176100628930818,0.704616182572614,1,[7]
0.7987421383647799,0.7432036247334756,1,[8]
0.8113207547169812,0.9166666666666666,1,[11]
0.8490566037735849,0.9119897959183674,1,[11]
