ACC,BalancedACC,SP,EO,EQO,drift-id,gm-id
0.5147058823529411,0.9895981087470448,0.0,0.0,0.0,0,0
0.7941176470588235,0.8897777777777778,0.820335429769392,0.861888111888112,0.8407654845154846,0,0
0.8376383763837638,0.9686446150534549,0.7861616161616162,0.9807162534435262,0.851910154940458,0,0
0.7822878228782287,0.6045671438309475,0.8446666666666666,0.5616605616605616,0.41240922819870185,1,0
0.7638376383763837,0.6236990154711674,0.7678787878787879,0.5638029782359679,0.4899384734707578,1,0
0.8154981549815498,0.7494824016563147,0.6284722222222222,0.5333333333333332,0.5139194139194139,1,0
0.8339483394833949,0.7602981029810298,0.7293040293040292,0.6439393939393939,0.4287734944380514,1,0
0.7638376383763837,0.640481245576787,0.8193415637860082,0.5192192192192192,0.3846096096096096,1,0
0.7749077490774908,0.6450733752620545,0.5144702842377261,0.360233918128655,0.4825363139030372,1,0
0.7933579335793358,0.7255274261603375,0.5267195767195767,0.4398782343987824,0.704787602047876,1,0
0.7896678966789668,0.67875,0.9261695906432749,0.604320987654321,0.3774113299475618,1,0
