ACC,BalancedACC,drift-id,gm-id
0.06750392464678179,0.3426724137931034,0,"[[0, 1]]"
0.8932496075353218,0.9996248482842326,0,"[[0, 1]]"
0.8932496075353218,0.9926221577164973,0,"[[0, 1]]"
0.9277864992150706,0.9930118798043327,0,"[[0, 1]]"
0.9403453689167975,0.9998008385744235,0,"[[0, 1]]"
0.814756671899529,0.8562556154537287,2,"[[0, 1]]"
0.9183673469387755,0.9997209521969648,2,"[[0, 1]]"
0.945054945054945,0.983705267078432,2,"[[0, 1]]"
0.9560439560439561,0.980629614123942,2,"[[0, 1]]"
0.9262166405023547,0.9566412595276771,2,"[[0, 1]]"
0.9152276295133438,0.9462997903563941,2,"[[0, 1]]"
