ACC,BalancedACC,drift-id,gm-id
0.13836477987421383,0.20784883720930233,0,[0]
0.7295597484276729,0.9363095238095238,0,[0]
0.8443396226415094,0.9582474226804124,0,[0]
0.8459119496855346,0.956275720164609,0,[0]
0.8569182389937107,0.8631790744466801,0,[0]
0.8663522012578616,0.737475442043222,2,[0]
0.789308176100629,0.6698340471092077,2,[8]
0.860062893081761,0.8793925702811245,2,[0]
0.8553459119496856,0.7093253968253967,0,[0]
0.8569182389937107,0.7849301397205589,0,[7]
0.8286163522012578,0.8751302083333333,0,[12]
