ACC,Loss,LossPrivileged,LossUnprivileged,AEQ,drift-id,gm-id,gm-name
0.6642857142857143,4.0435934,3.0020688,6.647404,0.6,0,0,0
0.6833333333333333,4.1448393,3.0296445,6.9328256,0.6469298245614035,0,0,0
0.7333333333333333,3.67872,2.700347,6.124652,0.7217573221757322,0,0,0
0.6976190476190476,4.0507717,2.6176636,7.6335416,0.5777310924369747,0,0,0
0.6785714285714286,4.571388,2.614662,9.4632015,0.46875,2,0,0
0.6952380952380952,4.5546837,2.349253,10.068262,0.40836653386454186,2,0,0
0.6976190476190476,4.491811,2.5636404,9.312237,0.46558704453441296,2,0,0
0.6952380952380952,4.2732835,2.7565222,8.065186,0.5801687763713079,2,7,7
0.680952380952381,4.3855977,2.9054737,8.085906,0.5686695278969958,2,6,6
