ACC,BalancedACC,drift-id,gm-id
0.08866666666666667,0.7098765432098765,0,0
0.956,0.9891640866873065,0,0
0.9533333333333334,0.9305555555555556,0,0
0.958,0.7681268882175226,2,0
0.954,0.7494322482967448,2,0
0.96,0.7959183673469388,2,0
0.9553333333333334,0.7556732223903176,2,0
0.9733333333333334,0.8648648648648649,2,0
0.9513333333333334,0.7001510574018127,1,0
0.9713333333333334,0.8298350824587706,2,0
